"","schlcode","enrollment","classize","avgmath","avgverb","disadv"
"1534",51266,122,41,80.3300018310547,85.7799987792969,1
"1535",51266,122,40,72.3000030517578,80.1999969482422,1
"1536",51267,52,28,48.7900009155273,56.5,17
"1537",51267,52,24,47.0519981384277,62.1578941345215,17
"1538",51269,66,33,63.939998626709,75.4400024414062,14
"1539",51269,66,33,69.5,77.2699966430664,14
"1540",51273,43,22,68.1100006103516,78.5800018310547,8
"1541",51273,43,21,67.8899993896484,77.4199981689453,8
"1542",51275,83,32,82.2699966430664,81.5,8
"1543",51275,83,38,88.6900024414062,89.7699966430664,8
"1544",51276,82,28,75.7399978637695,83.4100036621094,14
"1545",51276,82,30,57.1399993896484,68.4800033569336,14
"1546",51276,82,24,48.4300003051758,60,14
"1547",51277,81,26,61.7799987792969,68.6500015258789,13
"1548",51277,81,26,55.3199996948242,66.4800033569336,13
"1549",51277,81,29,56.9700012207031,65.9300003051758,13
"1550",51278,79,29,75.0699996948242,79.3600006103516,0
"1551",51278,79,25,75.5400009155273,78.379997253418,0
"1552",51278,79,25,68.0449981689453,79.1999969482422,0
"1553",51279,87,28,69.5,75.3499984741211,7
"1554",51279,87,28,79.4400024414062,81,7
"1555",51279,87,32,83.8748397827148,80.3193511962891,7
"1556",51281,49,26,62.4599990844727,76.129997253418,13
"1557",51281,49,23,62.5,70.7900009155273,13
"1558",51282,70,37,64.3600006103516,66.8199996948242,12
"1559",51282,70,34,62.0999984741211,72.8199996948242,12
"1560",51283,87,30,72.1100006103516,77.629997253418,15
"1561",51283,87,29,65.2099990844727,72.5400009155273,15
"1562",51283,87,28,63.0412483215332,71.3762512207031,15
"1563",51287,99,33,71.4100036621094,75.8600006103516,7
"1564",51287,99,33,56.5900001525879,67.1900024414062,7
"1565",51287,99,33,61,66.7200012207031,7
"1566",51288,41,20,55.75,70.1500015258789,21
"1567",51288,41,21,50.1500015258789,70.6999969482422,21
"1568",51289,40,40,62.4700012207031,67.9700012207031,14
"1569",51290,99,33,80.0299987792969,87.3600006103516,1
"1570",51290,99,33,84.3600006103516,87.1800003051758,1
"1571",51290,99,33,80.7399978637695,79.0599975585938,1
"1572",51291,77,31,63.6599998474121,72.8499984741211,31
"1573",51291,77,31,49.8466682434082,62.9634628295898,31
"1574",51295,47,26,68.7099990844727,78.5400009155273,3
"1575",51295,47,21,73.1900024414062,80.2399978637695,3
"1576",51296,85,29,66.629997253418,79.7799987792969,18
"1577",51296,85,26,73.0400009155273,81.2300033569336,18
"1578",51296,85,30,78.4000015258789,85.370002746582,18
"1579",51297,56,31,59.8600006103516,70.3600006103516,9
"1580",51297,56,25,66.663330078125,78.2466659545898,9
"1581",51298,98,33,56.6300010681152,73.3300018310547,8
"1582",51298,98,30,69.0899963378906,76.5500030517578,8
"1583",51298,98,35,51.9300003051758,69.4400024414062,8
"1584",51299,59,30,70.75,77.75,3
"1585",51299,59,29,73.379997253418,79.5199966430664,3
"1586",51300,71,35,57.6599998474121,72.1100006103516,5
"1587",51300,71,36,61.7900009155273,67.8199996948242,5
"1588",51302,76,38,63.1599998474121,72.7799987792969,10
"1589",51302,76,38,73.4199981689453,77.1699981689453,10
"1590",51303,95,33,67.0599975585938,74.9400024414062,13
"1591",51303,95,29,56.7099990844727,71.9300003051758,13
"1592",51303,95,34,78.6255569458008,84.6364669799805,13
"1593",51304,92,28,64.5500030517578,71.0500030517578,15
"1594",51304,92,12,68.9599990844727,80.7900009155273,15
"1595",51304,92,29,69.885383605957,72.2140731811523,15
"1596",51305,45,23,76.3199996948242,85.0899963378906,1
"1597",51305,45,22,76.5199966430664,80.620002746582,1
"1598",51307,80,26,85.2900009155273,84.5800018310547,0
"1599",51307,80,29,83,87.8499984741211,0
"1600",51307,80,25,86.8399963378906,85.6399993896484,0
"1601",51308,34,27,55.6800003051758,69.7600021362305,14
"1602",51309,94,32,64.870002746582,75.7099990844727,5
"1603",51309,94,32,79,81.4100036621094,5
"1604",51309,94,30,71.9300003051758,77.0699996948242,5
"1605",51310,79,28,52.5200004577637,68.9199981689453,14
"1606",51310,79,24,38.8300018310547,61.0900001525879,14
"1607",51310,79,27,45.2299995422363,57.4599990844727,14
"1608",51311,108,36,59.75,73.5800018310547,5
"1609",51311,108,36,56.3699989318848,73.5500030517578,5
"1610",51311,108,36,78.3724975585938,81.184196472168,5
"1611",51312,54,27,64.5500030517578,69.0500030517578,23
"1612",51312,54,27,65.129997253418,75.3000030517578,23
"1613",51313,84,29,65.2699966430664,77.6999969482422,9
"1614",51313,84,30,67.7699966430664,77.370002746582,9
"1615",51313,84,25,61.9199981689453,74.2399978637695,9
"1616",51314,119,41,68.2399978637695,74.629997253418,11
"1617",51314,119,40,65.5500030517578,75.3499984741211,11
"1618",51314,119,38,66.2200012207031,75.1900024414062,11
"1619",51315,80,40,59.5400009155273,70.7399978637695,9
"1620",51315,80,40,58.4734992980957,75.1470031738281,9
"1621",51316,46,22,77.7300033569336,81.8600006103516,2
"1622",51316,46,24,77,84.3300018310547,2
"1623",51317,74,37,70.7300033569336,75.1600036621094,8
"1624",51317,74,37,70.5400009155273,77.0899963378906,8
"1625",51318,92,30,82.2900009155273,86,4
"1626",51318,92,29,76.6600036621094,75.1800003051758,4
"1627",51318,92,33,74.1304779052734,82.331428527832,4
"1628",51319,70,28,66.5199966430664,69.9599990844727,8
"1629",51319,70,31,70.3099975585938,74.4300003051758,8
"1630",51320,118,39,63.6699981689453,75.5400009155273,5
"1631",51320,118,39,66.7799987792969,75.6399993896484,5
"1632",51320,118,40,58.9500007629395,66.370002746582,5
"1633",51322,45,22,70.5699996948242,80.379997253418,1
"1634",51322,45,23,86.0400009155273,90.4300003051758,1
"1635",51323,41,41,85.9100036621094,89.2699966430664,2
"1636",51324,93,32,60.1399993896484,70.3199996948242,10
"1637",51324,93,31,58.9700012207031,72.7699966430664,10
"1638",51324,93,30,70.1800003051758,75.4300003051758,10
"1639",51330,114,38,56.7799987792969,64.2200012207031,8
"1640",51330,114,38,65.5500030517578,71.5500030517578,8
"1641",51330,114,38,74.4100036621094,73.9400024414062,8
"1642",51331,85,37,78.9400024414062,84.4100036621094,6
"1643",51331,85,39,79.0538482666016,83.6635894775391,6
"1644",51332,107,35,76.2099990844727,78.5899963378906,4
"1645",51332,107,36,72.5299987792969,76.5800018310547,4
"1646",51332,107,36,69,77.0800018310547,4
"1647",51333,119,36,71.3199996948242,75.120002746582,6
"1648",51333,119,34,75.6100006103516,80.4800033569336,6
"1649",51333,119,38,76,78.0299987792969,6
"1650",51334,119,39,74.9100036621094,86.8199996948242,0
"1651",51334,119,38,72.879997253418,86.7900009155273,0
"1652",51334,119,42,78.2799987792969,84.9700012207031,0
"1653",51335,72,36,71.5299987792969,79.5,3
"1654",51335,72,36,70.4700012207031,76.5,3
"1655",51338,80,39,52.3899993896484,62.8600006103516,12
"1656",51338,80,41,53.7400016784668,65.0999984741211,12
"1657",51339,71,39,82.0500030517578,83.25,18
"1658",51339,71,34,69.3300018310547,76.7799987792969,18
"1659",51340,67,23,76.8600006103516,77.5899963378906,8
"1660",51340,67,24,66.2699966430664,71.1800003051758,8
"1661",51340,67,20,69.3426666259766,72.8706665039062,8
"1662",51341,85,29,69.1100006103516,73.4100036621094,10
"1663",51341,85,28,63.5400009155273,75.3199996948242,10
"1664",51341,85,28,79.3300018310547,81.7699966430664,10
"1665",51346,99,33,56.6500015258789,63.939998626709,13
"1666",51346,99,33,55.6800003051758,57.9700012207031,13
"1667",51346,99,33,57.4799995422363,64.2900009155273,13
"1668",51347,154,38,65,67.4899978637695,4
"1669",51347,154,39,60.3600006103516,74.8199996948242,4
"1670",51347,154,40,64.3600006103516,70.0500030517578,4
"1671",51347,154,37,68.7600021362305,71.5100021362305,4
"1672",51352,118,39,82.0599975585938,83.2900009155273,3
"1673",51352,118,39,82.629997253418,84.25,3
"1674",51352,118,40,79.870002746582,81.6800003051758,3
"1675",51353,70,34,56.7900009155273,73.8499984741211,9
"1676",51353,70,36,65.3375778198242,70.030647277832,9
"1677",51354,104,34,65.5,73.6900024414062,6
"1678",51354,104,35,60.3600006103516,70.9100036621094,6
"1679",51354,104,35,57.2763633728027,74.4209060668945,6
"1680",51356,27,27,56.1199989318848,69.7300033569336,23
"1681",51360,99,30,71.9700012207031,80.2300033569336,3
"1682",51360,99,35,72.7099990844727,77.4899978637695,3
"1683",51360,99,33,74.4155197143555,79.5500030517578,3
"1684",51361,74,37,65.7900009155273,76.7600021362305,5
"1685",51361,74,37,72.4300003051758,81.3000030517578,5
"1686",51364,63,31,73.3000030517578,76.1699981689453,9
"1687",51364,63,32,73.6100006103516,77.5699996948242,9
"1688",51365,68,34,70.2200012207031,85.9700012207031,0
"1689",51365,68,34,75.7799987792969,88.0299987792969,0
"1690",51367,12,12,64.4199981689453,74,24
"1691",51368,66,32,77.8000030517578,88.0699996948242,1
"1692",51368,66,34,79.629997253418,89.3399963378906,1
"1693",51369,76,23,56.9599990844727,69.7300033569336,10
"1694",51369,76,27,63.4199981689453,68.1500015258789,10
"1695",51369,76,26,53.3300018310547,69.620002746582,10
"1696",51371,142,37,76.7600021362305,75.5899963378906,4
"1697",51371,142,37,69.4599990844727,77.9400024414062,4
"1698",51371,142,38,73.8300018310547,77.370002746582,4
"1699",51371,142,30,72.2799987792969,73.1800003051758,4
"1700",51372,106,34,57.1599998474121,71.3899993896484,9
"1701",51372,106,37,70.1399993896484,77.0800018310547,9
"1702",51372,106,35,65.879997253418,75.3499984741211,9
"1703",51375,28,28,54.5200004577637,57.5900001525879,16
"1704",51412,37,37,66.9700012207031,71.7799987792969,3
"1705",61001,55,28,62,63.5900001525879,45
"1706",61001,55,27,56.9599990844727,72.879997253418,45
"1707",61003,69,29,66.3199996948242,78.6399993896484,10
"1708",61003,69,26,62.4599990844727,73.2300033569336,10
"1709",61004,18,18,70.7600021362305,73.879997253418,14
"1710",61005,49,38,66.5800018310547,76.1800003051758,26
"1711",61006,24,24,67.4800033569336,64.0500030517578,33
"1712",61007,44,36,68.8600006103516,71.8000030517578,32
"1713",61008,33,24,58.0900001525879,74.1399993896484,50
"1714",61009,88,41,63.1800003051758,76.2099990844727,15
"1715",61009,88,40,60.8537139892578,75.7959976196289,15
"1716",61012,61,29,71.7900009155273,80.7600021362305,7
"1717",61012,61,32,69,77.3399963378906,7
"1718",61013,36,18,64.2200012207031,64.1100006103516,32
"1719",61013,36,18,67.7799987792969,67.8899993896484,32
"1720",61016,61,30,69.9599990844727,69,28
"1721",61016,61,31,66.879997253418,68.1699981689453,28
"1722",61018,66,34,76.5500030517578,79.8499984741211,14
"1723",61018,66,32,65.5,78.5599975585938,14
"1724",61019,30,30,75.2900009155273,78.0699996948242,44
"1725",61020,72,31,55.8400001525879,66.7699966430664,48
"1726",61020,72,30,66.5158615112305,69.2710037231445,48
"1727",61021,110,30,62.1699981689453,76.7699966430664,4
"1728",61021,110,34,63,71.2099990844727,4
"1729",61021,110,31,63.8586196899414,80.4990005493164,4
"1730",61022,13,12,67.8499984741211,72.9199981689453,1
"1731",61023,89,32,58.4799995422363,73.8300018310547,23
"1732",61023,89,29,60.2700004577637,73.6699981689453,23
"1733",61023,89,32,55.4848289489746,71.5129623413086,23
"1734",61024,89,35,58.6300010681152,79,20
"1735",61024,89,28,61.9599990844727,75.9599990844727,20
"1736",61024,89,27,58.8899993896484,67.6699981689453,20
"1737",61025,62,33,65.5500030517578,65.7900009155273,23
"1738",61025,62,32,60.2741394042969,70.4649963378906,23
"1739",61026,55,28,62.6399993896484,63.6800003051758,31
"1740",61026,55,28,52.7900009155273,59.7799987792969,31
"1741",61027,69,35,57.2900009155273,62.3800010681152,31
"1742",61027,69,36,53.5400009155273,61.5699996948242,31
"1743",61030,57,28,70.9599990844727,72.4100036621094,15
"1744",61030,57,29,68.3199996948242,73.8600006103516,15
"1745",61031,38,38,66.5899963378906,66.8300018310547,28
"1746",61032,109,28,58.7999992370605,66.4599990844727,17
"1747",61032,109,30,63.7900009155273,69.1800003051758,17
"1748",61032,109,28,56.4300003051758,60.3699989318848,17
"1749",61033,93,33,59.7099990844727,66.2200012207031,10
"1750",61033,93,32,64.5500030517578,64.8899993896484,10
"1751",61033,93,33,54.0800018310547,59.310001373291,10
"1752",61035,23,22,51.5900001525879,70.9000015258789,38
"1753",61037,73,31,61.6399993896484,72.7200012207031,20
"1754",61037,73,42,66.1800003051758,80.870002746582,20
"1755",61038,47,25,64.9499969482422,69.1800003051758,40
"1756",61038,47,22,56.0499992370605,65.8600006103516,40
"1757",61040,21,21,47.2200012207031,57.8899993896484,53
"1758",61042,31,23,55.8800010681152,66.3300018310547,45
"1759",61047,20,20,70.8300018310547,76.8899993896484,36
"1760",61049,98,33,69.9700012207031,77.9000015258789,2
"1761",61049,98,30,65.2200012207031,78.7300033569336,2
"1762",61049,98,31,64.9300003051758,78.4800033569336,2
"1763",61055,62,29,68.879997253418,79.1800003051758,9
"1764",61055,62,33,71.0870590209961,82.766471862793,9
"1765",61058,57,29,79.3600006103516,74.2900009155273,32
"1766",61058,57,28,61.75,68.8000030517578,32
"1767",61063,21,21,59.8600006103516,70.0500030517578,0
"1768",61064,14,16,77.1999969482422,82.6699981689453,1
"1769",61065,24,24,74.879997253418,87.1699981689453,1
"1770",61070,101,31,49,57.810001373291,35
"1771",61070,101,31,40.6599998474121,60.310001373291,35
"1772",61070,101,31,45.8407707214355,61.8442306518555,35
"1773",61073,68,29,77.5699996948242,82,30
"1774",61073,68,29,80.8099975585938,77.4199981689453,30
"1775",61074,92,24,73.2300033569336,74.9100036621094,5
"1776",61074,92,28,73.75,78.9199981689453,5
"1777",61074,92,28,73.129997253418,76.5,5
"1778",61077,24,23,67,71,34
"1779",61079,52,28,75.5599975585938,79.2399978637695,12
"1780",61079,52,28,67.1399993896484,72.8600006103516,12
"1781",61080,25,26,64.1399993896484,80.6999969482422,2
"1782",61081,15,15,75.8300018310547,80.1699981689453,2
"1783",61084,27,27,63.8499984741211,79.9199981689453,3
"1784",61085,55,24,72.6800003051758,80.8399963378906,25
"1785",61085,55,31,73.2666702270508,81.1333312988281,25
"1786",61089,66,32,65.9700012207031,76.8499984741211,4
"1787",61089,66,34,65.2900009155273,73.9100036621094,4
"1788",61093,59,24,41.2999992370605,67.9100036621094,50
"1789",61093,59,26,50.3240013122559,64.2427978515625,50
"1790",61095,26,26,65.8300018310547,78.5,5
"1791",61101,62,32,71.2799987792969,77,24
"1792",61101,62,32,64.195198059082,70.5199966430664,24
"1793",61102,66,31,76.4100036621094,81.370002746582,17
"1794",61102,66,31,73.5,83.9300003051758,17
"1795",61103,69,35,65.0599975585938,71.4300003051758,54
"1796",61103,69,34,62.6599998474121,74.3399963378906,54
"1797",61104,34,20,66.6399993896484,76.4499969482422,35
"1798",61104,34,14,50.5800018310547,65.2200012207031,35
"1799",61105,80,36,61.5499992370605,64.6800003051758,24
"1800",61105,80,35,61.8499984741211,71.5299987792969,24
"1801",61106,62,25,47,61.6300010681152,46
"1802",61106,62,35,62.9677429199219,71.1574172973633,46
"1803",61108,13,14,62.7900009155273,80,0
"1804",61116,42,44,66.2300033569336,58.0299987792969,38
"1805",61117,41,23,73.0500030517578,77.8199996948242,52
"1806",61117,41,18,45.6300010681152,58.060001373291,52
"1807",61121,28,22,55,68,32
"1808",61124,20,20,52.1599998474121,64,58
"1809",61136,36,39,76.1999969482422,85.0500030517578,27
"1810",61137,51,24,59.7400016784668,71.0899963378906,35
"1811",61137,51,26,48.0499992370605,68.629997253418,35
"1812",61138,72,30,58.6699981689453,55.8400001525879,31
"1813",61138,72,12,58.2400016784668,65.0400009155273,31
"1814",61139,28,28,58.0400009155273,67.5599975585938,49
"1815",61140,36,34,51.189998626709,64.5699996948242,25
"1816",61141,47,23,50.5,66.5899963378906,52
"1817",61141,47,27,63.2173919677734,73.4100036621094,52
"1818",61142,27,9,49.6699981689453,46,51
"1819",61143,110,33,72.5800018310547,75.4800033569336,21
"1820",61143,110,33,64.5599975585938,70,21
"1821",61143,110,12,72.3300018310547,77.8399963378906,21
"1822",61145,65,33,64.3000030517578,78,6
"1823",61145,65,32,59.5516128540039,80.068962097168,6
"1824",61149,62,32,65.8899993896484,64.3300018310547,37
"1825",61149,62,31,52,57.3300018310547,37
"1826",61150,38,39,50.3499984741211,64.8499984741211,46
"1827",61151,42,20,63.3699989318848,69.629997253418,42
"1828",61151,42,22,73.1399993896484,75.7600021362305,42
"1829",61152,30,30,70.129997253418,78.2099990844727,32
"1830",61156,15,15,53,59,67
"1831",61157,60,32,68.3099975585938,75.379997253418,10
"1832",61157,60,34,74.0699996948242,71.4300003051758,10
"1833",61163,53,21,70.9400024414062,71.2200012207031,51
"1834",61163,53,22,61.9581832885742,63.5472717285156,51
"1835",61165,56,28,54.1100006103516,69.2600021362305,60
"1836",61165,56,29,43.6800003051758,37.810001373291,60
"1837",61169,50,24,61,74.1699981689453,25
"1838",61169,50,24,68.879997253418,77.9499969482422,25
"1839",61171,19,19,76.629997253418,84.7900009155273,2
"1840",61172,38,38,60,71,43
"1841",61173,9,11,55.5999984741211,66.5599975585938,36
"1842",61174,55,28,62.1599998474121,70.5999984741211,13
"1843",61174,55,29,65.8300018310547,71.4199981689453,13
"1844",61178,57,21,62.2799987792969,68.8300018310547,52
"1845",61178,57,25,50.9199981689453,66.3600006103516,52
"1846",61179,88,29,62.5400009155273,66.3199996948242,21
"1847",61179,88,31,75.8199996948242,74.2300033569336,21
"1848",61179,88,28,71.7661514282227,78.9638442993164,21
"1849",61183,85,28,72.8899993896484,81.4300003051758,11
"1850",61183,85,30,73.2300033569336,81.4599990844727,11
"1851",61183,85,29,70.0379333496094,74.4482727050781,11
"1852",61186,60,30,72.1699981689453,81.9000015258789,4
"1853",61186,60,30,78.629997253418,80.370002746582,4
"1854",61188,56,25,55.2400016784668,74.3300018310547,20
"1855",61188,56,25,63.8300018310547,70.8199996948242,20
"1856",61190,36,43,60.1500015258789,58.0699996948242,44
"1857",61193,68,36,54.6300010681152,59.810001373291,17
"1858",61193,68,35,59.6758079528809,62.228385925293,17
"1859",61196,49,27,62.3199996948242,67.1699981689453,23
"1860",61196,49,28,51.7099990844727,64.6999969482422,23
"1861",61197,56,21,48.9099998474121,63.0400009155273,42
"1862",61197,56,24,45.0499992370605,56.5499992370605,42
"1863",61198,16,16,73.5,82.129997253418,0
"1864",61199,43,22,70.0500030517578,67.6500015258789,46
"1865",61199,43,21,52.529411315918,66.2352905273438,46
"1866",61202,82,36,73.5400009155273,78.0299987792969,19
"1867",61202,82,32,74.5,79.4100036621094,19
"1868",61203,31,19,41,64,52
"1869",61204,71,28,67,69.9599990844727,17
"1870",61204,71,29,75.3600006103516,77.1399993896484,17
"1871",61205,55,27,43.8800010681152,52.2700004577637,35
"1872",61205,55,28,46,61.3921432495117,35
"1873",61209,30,30,62.9199981689453,75.8499984741211,3
"1874",61211,22,21,62.4199981689453,69.629997253418,53
"1875",61213,48,23,66.6100006103516,80.9599990844727,0
"1876",61213,48,23,61.8600006103516,81.0999984741211,0
"1877",61218,30,29,51.8600006103516,54.4500007629395,43
"1878",61219,74,31,62.6699981689453,75,5
"1879",61219,74,32,51.1399993896484,70.25,5
"1880",61220,21,21,71.6500015258789,65.1500015258789,48
"1881",61221,102,29,57.4599990844727,68.1800003051758,26
"1882",61221,102,28,57.3300018310547,65.75,26
"1883",61221,102,31,59.0400009155273,69.6320037841797,26
"1884",61223,42,21,55.8899993896484,68.7900009155273,24
"1885",61223,42,22,59.2099990844727,68,24
"1886",61224,56,29,64.6100006103516,74.5,1
"1887",61224,56,27,59.9599990844727,73.2300033569336,1
"1888",61227,53,29,62.7099990844727,58.2200012207031,33
"1889",61227,53,28,54.844799041748,63.906364440918,33
"1890",61228,57,29,70.1399993896484,66.4599990844727,17
"1891",61228,57,29,67.3600006103516,75.4800033569336,17
"1892",61231,37,37,65.5599975585938,78.6900024414062,23
"1893",61232,48,23,70,78.5699996948242,12
"1894",61232,48,25,67.379997253418,77.629997253418,12
"1895",61233,109,36,64.5699996948242,72.5899963378906,8
"1896",61233,109,36,63.3899993896484,71.8300018310547,8
"1897",61233,109,38,66.9213180541992,77.4070281982422,8
"1898",61235,25,21,53.1300010681152,74.5299987792969,19
"1899",61237,95,32,57,70.7200012207031,8
"1900",61237,95,32,56.7799987792969,73.4700012207031,8
"1901",61237,95,32,54.2200012207031,65.8099975585938,8
"1902",61238,48,23,55.2900009155273,68,26
"1903",61238,48,25,60.7099990844727,70.0400009155273,26
"1904",61239,71,34,56,61.5,26
"1905",61239,71,36,58.1399993896484,69.3099975585938,26
"1906",61240,54,20,55.5800018310547,70.629997253418,44
"1907",61240,54,21,50.4199981689453,61.3699989318848,44
"1908",61243,23,22,56.4300003051758,61.4799995422363,66
"1909",61244,100,32,71.4800033569336,77.0299987792969,22
"1910",61244,100,8,60.0999984741211,69.0699996948242,22
"1911",61244,100,30,69.1864318847656,75.7514266967773,22
"1912",61246,25,26,42.5900001525879,50.8600006103516,59
"1913",61248,62,31,57.7400016784668,65.0699996948242,19
"1914",61248,62,34,57.5800018310547,57.2599983215332,19
"1915",61251,59,30,57.7700004577637,69.6999969482422,27
"1916",61251,59,29,59.9300003051758,66.4599990844727,27
"1917",61252,96,26,70.2399978637695,76.6600036621094,42
"1918",61252,96,29,64.7699966430664,67.7699966430664,42
"1919",61252,96,29,68.7315368652344,74.1476898193359,42
"1920",61253,74,37,61.060001373291,68.4100036621094,16
"1921",61253,74,37,70.6699981689453,74.2900009155273,16
"1922",61254,54,32,57.6300010681152,73.7799987792969,10
"1923",61254,54,32,60.2400016784668,74.7600021362305,10
"1924",61255,69,35,68.0999984741211,73.7300033569336,23
"1925",61255,69,35,65.96875,82.0031280517578,23
"1926",61256,67,35,78.4700012207031,76.9400024414062,5
"1927",61256,67,32,73.4700012207031,77.8000030517578,5
"1928",61261,63,30,47.2400016784668,61.3300018310547,23
"1929",61261,63,33,54.4075012207031,60.7268981933594,23
"1930",61262,61,30,54.1599998474121,71.4599990844727,13
"1931",61262,61,30,59.2599983215332,70.0400009155273,13
"1932",61265,43,22,71.4700012207031,79.8399963378906,36
"1933",61265,43,21,70.5038909912109,74.0022201538086,36
"1934",61269,89,28,67.6800003051758,71.0800018310547,10
"1935",61269,89,30,60.8300018310547,72.0400009155273,10
"1936",61269,89,29,63.560001373291,74.4100036621094,10
"1937",61270,9,9,70.5,82.629997253418,0
"1938",61271,21,15,57.9300003051758,66.2099990844727,34
"1939",61274,45,27,59.9099998474121,69.5199966430664,16
"1940",61277,62,32,54.9000015258789,68.3099975585938,24
"1941",61277,62,32,55.7200012207031,61.2200012207031,24
"1942",61278,77,31,66.6100006103516,75.6800003051758,15
"1943",61278,77,33,67.3412475585938,74.3199996948242,15
"1944",61284,68,35,69.5,71.9000015258789,25
"1945",61284,68,34,75.0299987792969,74.9199981689453,25
"1946",61290,48,25,60.1399993896484,67.1399993896484,29
"1947",61290,48,23,52.0400009155273,64.9095687866211,29
"1948",61291,194,40,58.0499992370605,66.5500030517578,8
"1949",61291,194,40,60.5400009155273,75.8300018310547,8
"1950",61291,194,39,64.8600006103516,78.0299987792969,8
"1951",61291,194,39,61.8600006103516,78.4100036621094,8
"1952",61291,194,37,64.6883773803711,71.0479431152344,8
"1953",61292,43,22,48.2000007629395,61.7000007629395,49
"1954",61292,43,21,63.8300018310547,72.3899993896484,49
"1955",61293,71,31,62.1699981689453,74.2099990844727,7
"1956",61293,71,35,57.4500007629395,76.5500030517578,7
"1957",61294,47,23,64.8300018310547,78,36
"1958",61294,47,24,59.9599990844727,81.5,36
"1959",61297,78,34,65.9700012207031,67.379997253418,23
"1960",61297,78,34,58.9700012207031,70.1999969482422,23
"1961",61298,73,31,77.0999984741211,74.8300018310547,7
"1962",61298,73,28,68.6071395874023,66.8964309692383,7
"1963",61299,28,20,37.75,56.75,19
"1964",61300,65,33,53.9599990844727,64.120002746582,12
"1965",61300,65,30,46.0400009155273,56.2099990844727,12
"1966",61305,30,29,58.0400009155273,61.2799987792969,44
"1967",61308,42,28,58.3899993896484,70.6100006103516,40
"1968",61311,68,33,57.5499992370605,64.2300033569336,25
"1969",61311,68,35,68.2796859741211,63.7700004577637,25
"1970",61312,34,34,52.1199989318848,58.8400001525879,41
"1971",61314,22,22,63.2200012207031,73.7799987792969,36
"1972",61316,72,35,73.9000015258789,77.1900024414062,9
"1973",61316,72,28,81.370002746582,83.2600021362305,9
"1974",61317,52,28,75.7799987792969,79.9300003051758,5
"1975",61317,52,26,61.6776008605957,71.7555999755859,5
"1976",61318,28,28,64,66.879997253418,54
"1977",61320,79,39,62.4700012207031,74.8399963378906,11
"1978",61320,79,40,71.6524353027344,75.1643218994141,11
"1979",61321,64,34,44.1699981689453,55.9700012207031,35
"1980",61321,64,31,44.7099990844727,62.1500015258789,35
"1981",61325,49,24,71.0400009155273,74.2200012207031,17
"1982",61325,49,25,74.8783340454102,71.8308334350586,17
"1983",61326,46,23,72.3499984741211,79.7699966430664,18
"1984",61326,46,23,71.6999969482422,79.2399978637695,18
"1985",61327,71,36,68.5999984741211,80.7699966430664,5
"1986",61327,71,35,72.5299987792969,79.6800003051758,5
"1987",61329,100,34,74.4700012207031,69.379997253418,16
"1988",61329,100,33,71.5800018310547,70.7600021362305,16
"1989",61329,100,33,66.8448486328125,76.1935501098633,16
"1990",61331,53,27,67.129997253418,75.5800018310547,8
"1991",61331,53,28,67.7099990844727,74.379997253418,8
"1992",61332,35,37,45,65,7
"1993",61334,15,16,69.5,84.5999984741211,3
"1994",61335,54,26,63.7000007629395,72.6999969482422,30
"1995",61335,54,28,53.810001373291,65.7799987792969,30
"1996",61338,61,31,52.0999984741211,60.939998626709,12
"1997",61338,61,30,55.9000015258789,71.7300033569336,12
"1998",61339,60,24,59.4300003051758,72,36
"1999",61339,60,27,54.4485015869141,69.9499969482422,36
"2000",61340,142,32,61.8899993896484,74.4800033569336,15
"2001",61340,142,34,67.7399978637695,76,15
"2002",61340,142,35,68.1699981689453,81.2200012207031,15
"2003",61340,142,30,67.7699966430664,75.7699966430664,15
"2004",61341,76,39,70.7600021362305,74.2600021362305,2
"2005",61341,76,39,72.9700012207031,80.5400009155273,2
"2006",61343,32,34,69.0599975585938,75.629997253418,21
"2007",61344,27,27,93.2699966430664,85.7699966430664,4
"2008",61345,14,15,64.5999984741211,78.1999969482422,16
"2009",61346,76,39,69.1800003051758,79.6100006103516,5
"2010",61346,76,38,79.8199996948242,80.0299987792969,5
"2011",61347,17,16,49,63,65
"2012",61348,31,31,88.7200012207031,90.1399993896484,3
"2013",61349,34,34,66.1500015258789,71.8199996948242,34
"2014",61350,28,28,71,79,20
"2015",61351,19,19,68.4700012207031,81.2900009155273,26
"2016",61363,27,27,70.2699966430664,79.3600006103516,22
"2017",61364,70,38,70.0999984741211,77.3600006103516,0
"2018",61364,70,32,69.5299987792969,81.5299987792969,0
"2019",61365,20,20,50.3699989318848,61.5800018310547,60
